Time,Open,Close,High,Low,Volume
2025-05-07 02:18:00,0.1719,0.17165,0.17192,0.1716,242290.0
2025-05-07 02:19:00,0.17165,0.17194,0.17195,0.17165,564035.0
2025-05-07 02:20:00,0.17194,0.17207,0.17209,0.17191,224904.0
2025-05-07 02:21:00,0.17207,0.17204,0.17213,0.17204,10183.0
2025-05-07 02:22:00,0.17206,0.17217,0.17217,0.17204,55084.0
2025-05-07 02:23:00,0.17216,0.17213,0.17217,0.1721,22398.0
2025-05-07 02:24:00,0.17211,0.17205,0.17214,0.17203,35622.0
2025-05-07 02:25:00,0.17203,0.17184,0.17205,0.17175,223454.0
2025-05-07 02:26:00,0.17184,0.17175,0.17184,0.17173,307295.0
2025-05-07 02:27:00,0.17175,0.17173,0.17177,0.17157,107572.0
2025-05-07 02:28:00,0.17173,0.17171,0.17177,0.17171,20150.0
2025-05-07 02:29:00,0.17171,0.17186,0.17194,0.17171,118681.0
2025-05-07 02:30:00,0.17186,0.17193,0.17198,0.17184,89691.0
2025-05-07 02:31:00,0.17193,0.1718,0.17193,0.17177,466495.0
2025-05-07 02:32:00,0.17178,0.17164,0.1718,0.17161,306689.0
2025-05-07 02:33:00,0.17164,0.17177,0.17186,0.17164,127305.0
2025-05-07 02:34:00,0.17177,0.17163,0.17179,0.17161,118504.0
2025-05-07 02:35:00,0.17161,0.17157,0.17168,0.17155,17301.0
2025-05-07 02:36:00,0.17155,0.17149,0.17157,0.17149,211471.0
2025-05-07 02:37:00,0.17151,0.17153,0.17162,0.17145,108099.0
2025-05-07 02:38:00,0.17154,0.17157,0.17162,0.17153,94697.0
2025-05-07 02:39:00,0.17157,0.17149,0.17159,0.17149,8425.0
2025-05-07 02:40:00,0.17149,0.17156,0.17158,0.17143,84853.0
2025-05-07 02:41:00,0.17156,0.17151,0.17158,0.17147,167347.0
2025-05-07 02:42:00,0.17152,0.17155,0.17158,0.17147,117500.0
2025-05-07 02:43:00,0.17157,0.17138,0.17157,0.17137,88448.0
2025-05-07 02:44:00,0.17139,0.17137,0.17153,0.17131,189438.0
2025-05-07 02:45:00,0.17135,0.17143,0.17145,0.17135,435512.0
2025-05-07 02:46:00,0.17145,0.17151,0.1716,0.17143,202221.0
2025-05-07 02:47:00,0.17147,0.17139,0.17151,0.17137,160788.0
2025-05-07 02:48:00,0.17137,0.17137,0.17145,0.17137,42329.0
2025-05-07 02:49:00,0.17139,0.17135,0.17139,0.17133,12000.0
2025-05-07 02:50:00,0.17133,0.17131,0.17137,0.1713,180539.0
2025-05-07 02:51:00,0.1713,0.17116,0.17131,0.17114,143564.0
2025-05-07 02:52:00,0.17115,0.17092,0.1712,0.1709,731698.0
2025-05-07 02:53:00,0.17098,0.17108,0.1711,0.17096,170308.0
2025-05-07 02:54:00,0.17108,0.17113,0.17113,0.17108,15449.0
2025-05-07 02:55:00,0.17111,0.17115,0.17123,0.17111,109296.0
2025-05-07 02:56:00,0.17117,0.17116,0.17122,0.17115,131527.0
2025-05-07 02:57:00,0.17117,0.17115,0.17122,0.17115,249422.0
2025-05-07 02:58:00,0.17117,0.17114,0.17122,0.17113,8971.0
2025-05-07 02:59:00,0.17113,0.17122,0.17122,0.17113,133323.0
2025-05-07 03:00:00,0.17122,0.17125,0.17136,0.17115,464915.0
2025-05-07 03:01:00,0.17122,0.17106,0.17128,0.17106,205587.0
