Time,Open,Close,High,Low,Volume
2025-05-08 01:02:00,0.17436,0.17452,0.17488,0.17432,478541.0
2025-05-08 01:03:00,0.1745,0.17493,0.17495,0.1745,477743.0
2025-05-08 01:04:00,0.17499,0.17428,0.17513,0.17413,1025796.0
2025-05-08 01:05:00,0.1743,0.17437,0.17475,0.1743,116601.0
2025-05-08 01:06:00,0.17429,0.17467,0.17475,0.17416,687650.0
2025-05-08 01:07:00,0.17469,0.17468,0.17484,0.17457,639473.0
2025-05-08 01:08:00,0.17468,0.17465,0.17487,0.1745,133992.0
2025-05-08 01:09:00,0.17465,0.17459,0.17486,0.17456,817266.0
2025-05-08 01:10:00,0.17464,0.17428,0.1747,0.17426,200478.0
2025-05-08 01:11:00,0.17426,0.17409,0.17436,0.17394,626846.0
2025-05-08 01:12:00,0.17407,0.17396,0.1742,0.17396,192472.0
2025-05-08 01:13:00,0.17398,0.17411,0.17411,0.17396,183953.0
2025-05-08 01:14:00,0.17409,0.17419,0.17425,0.17394,385044.0
2025-05-08 01:15:00,0.17419,0.17383,0.17419,0.17365,995904.0
2025-05-08 01:16:00,0.17385,0.1742,0.1742,0.17381,1606339.0
2025-05-08 01:17:00,0.1742,0.17422,0.17446,0.17419,226397.0
2025-05-08 01:18:00,0.17421,0.17418,0.17437,0.17416,34399.0
2025-05-08 01:19:00,0.17418,0.17418,0.17438,0.1741,178258.0
2025-05-08 01:20:00,0.17418,0.1748,0.1748,0.17416,220049.0
2025-05-08 01:21:00,0.1749,0.17472,0.17492,0.17467,260222.0
2025-05-08 01:22:00,0.17476,0.17471,0.17478,0.17457,204859.0
2025-05-08 01:23:00,0.17469,0.17472,0.17476,0.17466,209288.0
2025-05-08 01:24:00,0.1747,0.17462,0.17488,0.1746,178421.0
2025-05-08 01:25:00,0.1746,0.17476,0.17476,0.17454,194934.0
2025-05-08 01:26:00,0.17476,0.17534,0.17546,0.17474,455101.0
2025-05-08 01:27:00,0.17534,0.17508,0.17534,0.17508,815050.0
2025-05-08 01:28:00,0.1751,0.17533,0.17536,0.17508,108899.0
2025-05-08 01:29:00,0.17531,0.17529,0.17546,0.17518,468425.0
2025-05-08 01:30:00,0.1752,0.17518,0.1754,0.17507,351003.0
2025-05-08 01:31:00,0.17518,0.17541,0.17545,0.17516,625413.0
