Time,Open,Close,High,Low,Volume
2025-05-08 01:12:00,1823.63,1822.08,1824.11,1822.02,58.51
2025-05-08 01:13:00,1822.1,1823.13,1823.4,1821.58,71.29
2025-05-08 01:14:00,1823.13,1824.67,1825.42,1821.92,73.79
2025-05-08 01:15:00,1824.65,1820.38,1824.65,1819.64,445.73
2025-05-08 01:16:00,1820.36,1823.42,1823.7,1820.09,179.25
2025-05-08 01:17:00,1823.42,1824.03,1825.75,1823.14,113.49
2025-05-08 01:18:00,1823.97,1824.18,1825.78,1823.97,206.55
2025-05-08 01:19:00,1824.19,1824.3,1825.67,1823.86,81.18
2025-05-08 01:20:00,1824.22,1830.99,1830.99,1824.22,493.58
2025-05-08 01:21:00,1831.19,1829.38,1831.57,1828.62,139.06
2025-05-08 01:22:00,1829.38,1826.49,1829.52,1825.77,715.0
2025-05-08 01:23:00,1826.53,1827.14,1827.47,1826.1,71.57
2025-05-08 01:24:00,1827.04,1826.81,1828.42,1826.66,1316.21
2025-05-08 01:25:00,1826.81,1826.54,1827.24,1825.47,31.62
2025-05-08 01:26:00,1826.54,1829.54,1830.0,1826.44,31.92
2025-05-08 01:27:00,1829.44,1828.14,1829.45,1827.61,40.69
2025-05-08 01:28:00,1828.14,1828.54,1829.33,1827.91,39.58
2025-05-08 01:29:00,1828.54,1827.5,1829.45,1827.33,37.04
2025-05-08 01:30:00,1827.5,1826.43,1828.59,1826.14,84.89
2025-05-08 01:31:00,1826.45,1828.44,1829.0,1826.36,105.85
2025-05-08 01:32:00,1828.46,1828.75,1830.0,1828.04,43.98
2025-05-08 01:33:00,1828.75,1826.66,1829.46,1826.42,41.04
2025-05-08 01:34:00,1826.66,1827.42,1827.68,1826.08,142.28
2025-05-08 01:35:00,1827.44,1829.03,1829.11,1826.43,130.52
2025-05-08 01:36:00,1829.03,1828.81,1829.14,1827.33,30.2
2025-05-08 01:37:00,1828.81,1828.65,1829.16,1827.74,41.23
2025-05-08 01:38:00,1828.62,1828.11,1829.35,1828.08,124.95
2025-05-08 01:39:00,1828.13,1829.48,1829.82,1828.13,66.03
2025-05-08 01:40:00,1829.48,1826.1,1829.48,1826.08,74.02
2025-05-08 01:41:00,1826.1,1827.0,1827.17,1826.05,87.47
2025-05-08 01:42:00,1826.98,1827.26,1827.9,1826.15,30.55
2025-05-08 01:43:00,1827.2,1824.2,1827.24,1824.2,42.8
2025-05-08 01:44:00,1824.22,1824.93,1825.04,1824.01,39.58
2025-05-08 01:45:00,1824.95,1827.1,1827.12,1824.95,57.75
2025-05-08 01:46:00,1827.1,1825.04,1827.92,1825.04,105.91
2025-05-08 01:47:00,1825.04,1824.86,1825.2,1823.24,252.2
2025-05-08 01:48:00,1824.81,1823.67,1825.14,1823.24,122.1
2025-05-08 01:49:00,1823.71,1823.94,1823.95,1823.23,32.91
2025-05-08 01:50:00,1823.94,1825.08,1825.08,1823.54,35.0
2025-05-08 01:51:00,1824.94,1823.32,1825.33,1823.32,158.44
2025-05-08 01:52:00,1823.32,1821.71,1823.64,1821.43,198.85
2025-05-08 01:53:00,1821.71,1819.61,1821.85,1819.07,129.9
2025-05-08 01:54:00,1819.77,1819.87,1820.27,1819.24,89.32
2025-05-08 01:55:00,1819.89,1820.17,1821.2,1819.44,68.98
2025-05-08 01:56:00,1820.19,1819.94,1821.36,1819.92,56.08
2025-05-08 01:57:00,1819.94,1819.93,1819.94,1819.02,104.62
2025-05-08 01:58:00,1819.91,1821.28,1821.3,1819.38,43.86
2025-05-08 01:59:00,1820.96,1822.02,1822.34,1820.96,131.42
2025-05-08 02:00:00,1822.02,1822.8,1823.46,1822.02,88.42
2025-05-08 02:01:00,1822.8,1824.92,1825.06,1822.79,100.57
2025-05-08 02:02:00,1824.86,1825.35,1825.51,1823.96,114.69
2025-05-08 02:03:00,1825.35,1824.91,1825.72,1824.66,102.76
2025-05-08 02:04:00,1824.91,1825.14,1825.52,1824.3,59.99
2025-05-08 02:05:00,1825.14,1826.6,1826.75,1825.08,61.69
2025-05-08 02:06:00,1826.58,1826.51,1826.86,1826.23,59.22
2025-05-08 02:07:00,1826.51,1825.11,1827.74,1825.09,51.72
2025-05-08 02:08:00,1825.41,1824.98,1826.28,1824.74,35.08
2025-05-08 02:09:00,1824.98,1825.46,1825.64,1824.78,71.74
2025-05-08 02:10:00,1825.49,1826.4,1826.4,1825.07,21.99
2025-05-08 02:11:00,1826.4,1826.56,1827.13,1826.34,29.3
2025-05-08 02:12:00,1826.58,1826.7,1827.22,1826.28,125.32
2025-05-08 02:13:00,1826.71,1827.45,1828.37,1826.69,64.53
2025-05-08 02:14:00,1827.45,1828.12,1828.41,1827.2,56.36
2025-05-08 02:15:00,1828.24,1828.99,1829.33,1827.89,83.82
2025-05-08 02:16:00,1829.06,1831.34,1832.57,1828.9,1014.29
2025-05-08 02:17:00,1831.35,1829.47,1831.65,1829.44,89.99
2025-05-08 02:18:00,1829.47,1830.25,1830.27,1829.02,119.95
2025-05-08 02:19:00,1830.21,1829.53,1830.3,1829.08,66.68
2025-05-08 02:20:00,1829.53,1830.09,1830.28,1829.3,173.46
2025-05-08 02:21:00,1830.07,1830.8,1831.03,1829.0,57.09
2025-05-08 02:22:00,1830.74,1830.1,1831.18,1829.96,40.33
2025-05-08 02:23:00,1830.08,1830.7,1831.55,1829.97,124.62
2025-05-08 02:24:00,1830.7,1831.82,1832.0,1830.36,51.69
2025-05-08 02:25:00,1831.8,1834.77,1834.88,1831.76,266.45
2025-05-08 02:26:00,1834.85,1835.72,1836.77,1834.83,270.36
2025-05-08 02:27:00,1835.8,1836.6,1837.96,1835.76,456.69
2025-05-08 02:28:00,1836.58,1839.01,1840.0,1836.58,411.29
2025-05-08 02:29:00,1838.99,1839.34,1839.65,1837.19,180.43
2025-05-08 02:30:00,1839.3,1842.69,1843.43,1838.62,735.79
2025-05-08 02:31:00,1842.67,1843.84,1845.23,1841.86,409.36
2025-05-08 02:32:00,1843.84,1844.83,1847.0,1843.63,204.13
2025-05-08 02:33:00,1844.85,1842.24,1845.52,1841.65,446.63
2025-05-08 02:34:00,1841.97,1841.53,1843.44,1841.53,101.83
2025-05-08 02:35:00,1841.53,1842.97,1843.67,1841.53,170.58
2025-05-08 02:36:00,1842.95,1844.04,1845.12,1841.63,137.49
2025-05-08 02:37:00,1844.04,1841.76,1844.38,1841.57,73.08
2025-05-08 02:38:00,1841.77,1839.52,1842.36,1839.34,221.02
