Time,Open,Close,High,Low,Volume
2025-05-17 18:09:00,2.6937,2.6964,2.6982,2.6928,2307.0
2025-05-17 18:10:00,2.6943,2.6979,2.6979,2.6913,2240.0
2025-05-17 18:11:00,2.6979,2.6941,2.7009,2.6933,2843.0
2025-05-17 18:12:00,2.6931,2.6984,2.7001,2.6918,3224.0
2025-05-17 18:13:00,2.6973,2.7067,2.7068,2.6907,3329.0
2025-05-17 18:14:00,2.7015,2.7028,2.7146,2.696,1458.0
2025-05-17 18:15:00,2.7032,2.691,2.7056,2.691,1268.0
2025-05-17 18:16:00,2.6922,2.6918,2.6936,2.6885,49890.0
2025-05-17 18:17:00,2.6925,2.6994,2.6994,2.6918,1611.0
2025-05-17 18:18:00,2.6983,2.7143,2.7174,2.6968,1724.0
2025-05-17 18:19:00,2.7134,2.7115,2.7249,2.7114,100949.0
2025-05-17 18:20:00,2.7121,2.7094,2.7161,2.7094,2156.0
2025-05-17 18:21:00,2.7102,2.7131,2.7131,2.7078,1194.0
2025-05-17 18:22:00,2.7131,2.7153,2.7185,2.7125,2386.0
2025-05-17 18:23:00,2.7164,2.7105,2.7164,2.7105,1642.0
2025-05-17 18:24:00,2.7105,2.7078,2.7119,2.7072,4554.0
2025-05-17 18:25:00,2.7078,2.7071,2.7078,2.705,1229.0
2025-05-17 18:26:00,2.7078,2.7091,2.7111,2.7072,1381.0
2025-05-17 18:27:00,2.7091,2.7094,2.7123,2.7065,1356.0
2025-05-17 18:28:00,2.7095,2.7135,2.7142,2.7075,1224.0
2025-05-17 18:29:00,2.7141,2.7131,2.7148,2.7115,3114.0
2025-05-17 18:30:00,2.7126,2.7098,2.7141,2.7092,1305.0
2025-05-17 18:31:00,2.7098,2.7105,2.7108,2.7075,1201.0
2025-05-17 18:32:00,2.7098,2.7091,2.7112,2.7084,1233.0
2025-05-17 18:33:00,2.7091,2.706,2.7099,2.7051,1193.0
2025-05-17 18:34:00,2.707,2.6954,2.707,2.6926,1274.0
2025-05-17 18:35:00,2.6963,2.697,2.6992,2.6873,155740.0
2025-05-17 18:36:00,2.697,2.6964,2.6989,2.6956,2207.0
2025-05-17 18:37:00,2.6956,2.698,2.6997,2.6953,15832.0
2025-05-17 18:38:00,2.698,2.6968,2.6995,2.6945,1418.0
2025-05-17 18:39:00,2.6955,2.6957,2.6978,2.6945,2059.0
2025-05-17 18:40:00,2.6955,2.6929,2.6955,2.6922,9529.0
2025-05-17 18:41:00,2.6929,2.6935,2.6955,2.6922,1516.0
