Time,Open,Close,High,Low,Volume
2025-05-08 01:23:00,602.93,602.94,602.94,602.92,10.82
2025-05-08 01:24:00,602.94,602.62,602.94,602.62,13.74
2025-05-08 01:25:00,602.62,602.13,602.63,602.12,20.81
2025-05-08 01:26:00,602.13,602.63,602.63,602.12,33.06
2025-05-08 01:27:00,602.63,602.5,602.63,602.48,11.01
2025-05-08 01:28:00,602.5,602.5,602.5,602.48,11.69
2025-05-08 01:29:00,602.48,602.5,602.5,602.48,11.32
2025-05-08 01:30:00,602.48,602.24,602.5,602.23,15.71
2025-05-08 01:31:00,602.24,602.25,602.25,602.23,11.31
2025-05-08 01:32:00,602.23,602.25,602.25,602.23,11.28
2025-05-08 01:33:00,602.25,601.93,602.25,601.93,15.58
2025-05-08 01:34:00,601.93,601.88,601.94,601.58,29.94
2025-05-08 01:35:00,601.88,602.14,602.18,601.74,20.61
2025-05-08 01:36:00,602.14,602.0,602.16,601.99,12.07
2025-05-08 01:37:00,602.0,601.86,602.01,601.86,13.38
2025-05-08 01:38:00,601.86,601.78,601.95,601.78,13.87
2025-05-08 01:39:00,601.8,601.8,601.8,601.78,12.55
2025-05-08 01:40:00,601.78,601.35,601.8,601.33,12.83
2025-05-08 01:41:00,601.35,601.88,602.08,601.34,13.5
2025-05-08 01:42:00,601.83,601.68,601.88,601.68,11.94
2025-05-08 01:43:00,601.71,601.36,601.71,601.35,12.17
2025-05-08 01:44:00,601.36,601.36,601.37,601.35,12.69
2025-05-08 01:45:00,601.36,601.49,601.49,601.35,11.52
2025-05-08 01:46:00,601.48,601.54,601.67,601.48,11.44
2025-05-08 01:47:00,601.54,601.26,601.55,601.24,13.73
2025-05-08 01:48:00,601.26,601.31,601.48,601.13,14.37
2025-05-08 01:49:00,601.36,601.23,601.36,601.12,12.16
2025-05-08 01:50:00,601.23,601.01,601.24,601.0,15.9
2025-05-08 01:51:00,601.01,601.01,601.04,601.01,12.32
2025-05-08 01:52:00,601.01,601.01,601.04,601.01,20.99
2025-05-08 01:53:00,601.03,600.76,601.03,600.76,36.35
2025-05-08 01:54:00,600.77,600.95,600.96,600.76,25.11
2025-05-08 01:55:00,600.92,600.94,600.95,600.78,19.13
2025-05-08 01:56:00,600.94,600.64,600.94,600.63,60.95
2025-05-08 01:57:00,600.66,600.82,600.84,600.63,14.19
2025-05-08 01:58:00,600.82,601.04,601.04,600.82,11.48
2025-05-08 01:59:00,601.04,601.03,601.04,601.03,11.41
2025-05-08 02:00:00,601.04,601.84,601.94,601.03,30.74
2025-05-08 02:01:00,601.93,601.87,602.09,601.73,17.32
2025-05-08 02:02:00,601.89,601.93,601.94,601.73,12.77
2025-05-08 02:03:00,601.93,601.92,602.05,601.92,12.17
2025-05-08 02:04:00,601.92,601.92,601.93,601.92,11.78
2025-05-08 02:05:00,601.93,602.18,602.2,601.92,11.47
2025-05-08 02:06:00,602.2,602.04,602.2,602.04,11.7
2025-05-08 02:07:00,602.04,602.1,602.26,602.04,11.08
2025-05-08 02:08:00,602.12,601.95,602.26,601.94,12.05
2025-05-08 02:09:00,601.95,601.92,601.95,601.79,11.29
2025-05-08 02:10:00,601.74,601.76,601.76,601.73,12.58
2025-05-08 02:11:00,601.76,601.74,601.76,601.74,11.3
2025-05-08 02:12:00,601.74,601.74,601.76,601.73,11.78
2025-05-08 02:13:00,601.74,602.11,602.12,601.74,18.62
2025-05-08 02:14:00,602.1,601.94,602.11,601.94,11.27
2025-05-08 02:15:00,601.96,602.11,602.11,601.94,12.58
2025-05-08 02:16:00,602.11,602.67,602.68,602.1,11.89
2025-05-08 02:17:00,602.67,602.4,602.68,602.4,12.56
2025-05-08 02:18:00,602.4,602.67,602.68,602.4,15.71
2025-05-08 02:19:00,602.68,602.82,602.83,602.67,12.57
2025-05-08 02:20:00,602.82,602.71,602.83,602.59,11.41
2025-05-08 02:21:00,602.72,602.91,602.91,602.7,13.07
2025-05-08 02:22:00,602.91,602.9,602.91,602.9,11.93
2025-05-08 02:23:00,602.91,603.21,603.25,602.9,461.14
2025-05-08 02:24:00,603.1,603.1,603.1,603.09,12.11
2025-05-08 02:25:00,603.09,603.75,603.76,603.09,32.29
2025-05-08 02:26:00,603.75,604.61,604.62,603.75,17.6
2025-05-08 02:27:00,604.6,604.63,604.84,604.59,59.17
2025-05-08 02:28:00,604.64,605.04,605.05,604.63,11.74
2025-05-08 02:29:00,605.04,605.2,605.2,604.91,13.16
2025-05-08 02:30:00,605.18,606.19,606.33,605.18,157.26
2025-05-08 02:31:00,606.19,606.54,606.56,606.19,40.8
2025-05-08 02:32:00,606.54,606.38,606.71,606.38,14.77
2025-05-08 02:33:00,606.39,606.36,606.71,606.11,65.52
2025-05-08 02:34:00,606.22,606.23,606.37,606.22,10.8
2025-05-08 02:35:00,606.24,605.94,606.24,605.77,282.45
2025-05-08 02:36:00,605.94,606.46,606.64,605.92,12.09
2025-05-08 02:37:00,606.46,606.39,606.6,606.39,13.38
2025-05-08 02:38:00,606.39,606.37,606.57,606.35,11.56
2025-05-08 02:39:00,606.35,606.14,606.56,605.98,11.47
2025-05-08 02:40:00,606.13,606.33,606.55,606.13,12.12
2025-05-08 02:41:00,606.32,606.69,606.7,606.32,12.01
2025-05-08 02:42:00,606.7,606.84,606.85,606.69,11.23
2025-05-08 02:43:00,606.85,607.3,607.35,606.84,62.18
2025-05-08 02:44:00,607.34,607.35,607.54,607.29,27.4
2025-05-08 02:45:00,607.35,607.76,607.76,607.35,16.3
2025-05-08 02:46:00,607.72,607.57,607.75,607.54,13.05
2025-05-08 02:47:00,607.56,607.75,607.76,607.56,15.81
2025-05-08 02:48:00,607.75,607.76,607.76,607.74,13.23
2025-05-08 02:49:00,607.74,607.75,607.77,607.74,12.56
2025-05-08 02:50:00,607.75,607.74,607.77,607.6,15.03
2025-05-08 02:51:00,607.74,607.74,607.76,607.73,13.06
2025-05-08 02:52:00,607.76,607.89,607.89,607.73,12.05
2025-05-08 02:53:00,607.88,607.88,608.2,607.86,18.39
2025-05-08 02:54:00,607.88,607.33,607.88,607.13,13.93
2025-05-08 02:55:00,607.33,607.04,607.35,607.03,25.61
2025-05-08 02:56:00,607.03,606.84,607.06,606.83,20.1
2025-05-08 02:57:00,606.83,606.66,606.84,606.63,12.19
2025-05-08 02:58:00,606.64,606.86,606.86,606.64,15.15
2025-05-08 02:59:00,606.85,606.85,606.87,606.71,20.11
2025-05-08 03:00:00,606.87,607.17,607.18,606.85,14.06
2025-05-08 03:01:00,606.92,606.62,606.94,606.47,12.07
2025-05-08 03:02:00,606.63,606.51,606.63,606.28,11.73
2025-05-08 03:03:00,606.51,606.63,606.63,606.36,18.64
2025-05-08 03:04:00,606.61,606.57,606.77,606.57,11.36
2025-05-08 03:05:00,606.58,606.74,606.87,606.56,11.96
2025-05-08 03:06:00,606.73,606.68,606.74,606.55,14.89
2025-05-08 03:07:00,606.66,606.68,606.69,606.65,12.5
2025-05-08 03:08:00,606.53,606.97,606.99,606.33,11.74
2025-05-08 03:09:00,606.97,607.41,607.68,606.96,22.23
2025-05-08 03:10:00,607.41,607.61,607.64,607.41,11.35
2025-05-08 03:11:00,607.63,607.42,607.83,607.41,45.11
2025-05-08 03:12:00,607.41,607.14,607.42,607.06,11.24
2025-05-08 03:13:00,607.13,607.62,607.62,607.12,13.13
2025-05-08 03:14:00,607.62,607.48,607.62,607.48,12.64
2025-05-08 03:15:00,607.48,607.64,607.64,607.48,35.89
2025-05-08 03:16:00,607.64,608.03,608.03,607.35,15.58
2025-05-08 03:17:00,608.01,608.02,608.18,608.01,17.97
2025-05-08 03:18:00,608.02,608.15,608.3,608.01,11.66
2025-05-08 03:19:00,608.14,607.8,608.3,607.8,10.95
2025-05-08 03:20:00,607.81,607.92,607.96,607.73,11.91
2025-05-08 03:21:00,607.92,607.89,608.07,607.88,11.3
2025-05-08 03:22:00,607.88,607.79,607.89,607.64,13.96
2025-05-08 03:23:00,607.79,607.65,607.8,607.64,10.92
2025-05-08 03:24:00,607.92,608.06,608.1,607.92,12.34
2025-05-08 03:25:00,608.09,608.41,608.41,608.06,11.23
2025-05-08 03:26:00,608.41,608.46,608.59,608.37,12.29
2025-05-08 03:27:00,608.45,608.4,608.48,608.4,16.87
2025-05-08 03:28:00,608.4,608.4,608.42,608.4,11.93
2025-05-08 03:29:00,608.42,608.4,608.42,608.4,11.76
2025-05-08 03:30:00,608.4,608.55,608.55,608.4,11.47
2025-05-08 03:31:00,608.54,608.53,608.68,608.52,34.27
2025-05-08 03:32:00,608.52,608.74,609.02,608.08,25.14
2025-05-08 03:33:00,608.74,608.51,608.79,608.49,14.81
2025-05-08 03:34:00,608.51,608.51,608.51,608.48,11.69
2025-05-08 03:35:00,608.51,608.71,608.71,608.48,11.75
2025-05-08 03:36:00,608.7,608.7,608.71,608.69,12.81
2025-05-08 03:37:00,608.71,609.37,609.79,608.7,18.56
2025-05-08 03:38:00,609.42,609.75,609.8,609.38,53.83
2025-05-08 03:39:00,609.75,609.73,609.79,609.59,13.74
2025-05-08 03:40:00,609.73,609.92,609.94,609.72,11.74
2025-05-08 03:41:00,609.94,609.94,609.94,609.92,11.84
2025-05-08 03:42:00,609.92,609.76,609.94,609.75,12.18
2025-05-08 03:43:00,609.76,609.97,609.98,609.73,24.92
2025-05-08 03:44:00,609.97,610.49,610.49,609.96,23.31
2025-05-08 03:45:00,610.47,611.03,611.12,610.46,34.77
2025-05-08 03:46:00,611.04,610.46,611.04,610.44,13.34
2025-05-08 03:47:00,610.44,609.83,610.46,609.8,22.67
2025-05-08 03:48:00,609.81,609.26,609.83,609.23,15.46
2025-05-08 03:49:00,609.24,609.42,609.64,609.24,14.35
2025-05-08 03:50:00,609.4,609.22,609.58,609.21,18.93
2025-05-08 03:51:00,609.21,609.02,609.22,609.02,11.87
2025-05-08 03:52:00,609.04,609.21,609.21,609.01,13.1
2025-05-08 03:53:00,609.21,609.59,609.63,609.2,12.27
2025-05-08 03:54:00,609.59,609.8,609.84,609.59,12.2
2025-05-08 03:55:00,609.82,609.82,609.83,609.8,11.52
2025-05-08 03:56:00,609.82,609.94,609.96,609.8,11.93
2025-05-08 03:57:00,609.94,610.7,610.72,609.94,12.18
2025-05-08 03:58:00,610.7,610.42,610.72,610.41,11.73
2025-05-08 03:59:00,610.41,611.03,611.03,610.41,12.82
2025-05-08 04:00:00,611.03,611.75,611.77,611.02,16.62
2025-05-08 04:01:00,611.75,612.01,612.01,611.62,38.01
2025-05-08 04:02:00,611.99,611.9,612.16,611.75,48.33
2025-05-08 04:03:00,611.9,611.75,612.03,611.69,13.03
2025-05-08 04:04:00,611.74,611.88,611.88,611.62,11.0
2025-05-08 04:05:00,611.88,611.98,611.98,611.84,19.38
2025-05-08 04:06:00,611.98,611.83,612.04,611.77,11.86
2025-05-08 04:07:00,611.86,611.86,611.87,611.83,12.53
2025-05-08 04:08:00,611.83,611.65,611.86,611.65,32.4
2025-05-08 04:09:00,611.65,611.37,611.74,611.37,23.12
2025-05-08 04:10:00,611.37,611.0,611.39,610.98,35.34
2025-05-08 04:11:00,611.0,611.11,611.14,610.96,25.85
2025-05-08 04:12:00,611.11,610.96,611.13,610.95,15.34
2025-05-08 04:13:00,610.96,610.84,610.98,610.82,11.58
2025-05-08 04:14:00,610.83,610.54,610.84,610.53,10.95
2025-05-08 04:15:00,610.53,610.55,610.93,610.53,12.85
2025-05-08 04:16:00,610.57,610.71,610.72,610.55,20.61
2025-05-08 04:17:00,610.72,610.84,610.84,610.7,11.52
2025-05-08 04:18:00,611.01,610.7,611.02,610.69,31.32
2025-05-08 04:19:00,610.7,610.99,611.0,610.69,21.52
2025-05-08 04:20:00,610.99,611.03,611.03,610.72,11.67
2025-05-08 04:21:00,611.01,611.03,611.04,611.01,12.56
2025-05-08 04:22:00,611.03,611.03,611.04,611.0,24.85
2025-05-08 04:23:00,611.01,611.01,611.03,611.0,15.18
2025-05-08 04:24:00,610.9,610.9,610.9,610.87,11.33
2025-05-08 04:25:00,610.9,610.84,610.9,610.72,11.64
2025-05-08 04:26:00,610.86,609.96,610.86,609.95,19.05
2025-05-08 04:27:00,609.97,610.32,610.33,609.95,12.98
2025-05-08 04:28:00,610.33,610.87,610.87,610.32,11.67
2025-05-08 04:29:00,610.86,610.86,610.87,610.86,10.31
2025-05-08 04:30:00,610.86,610.81,611.03,610.8,15.87
2025-05-08 04:31:00,610.8,610.38,610.81,610.36,12.54
2025-05-08 04:32:00,610.52,610.05,610.52,610.04,12.18
2025-05-08 04:33:00,610.04,609.65,610.05,609.52,19.76
2025-05-08 04:34:00,609.67,609.84,609.84,609.51,11.44
2025-05-08 04:35:00,609.82,609.98,610.13,609.81,13.18
2025-05-08 04:36:00,609.99,609.81,609.99,609.8,12.09
2025-05-08 04:37:00,609.81,610.26,610.29,609.8,12.03
2025-05-08 04:38:00,610.26,609.94,610.28,609.82,13.83
2025-05-08 04:39:00,609.94,609.88,610.08,609.86,14.49
2025-05-08 04:40:00,609.87,609.93,610.07,609.87,12.08
2025-05-08 04:41:00,609.91,609.62,609.94,609.62,12.7
2025-05-08 04:42:00,609.64,609.55,609.69,609.52,12.15
2025-05-08 04:43:00,609.56,609.37,609.56,609.37,11.83
2025-05-08 04:44:00,609.38,609.15,609.39,609.14,22.1
2025-05-08 04:45:00,609.15,609.36,609.36,609.15,12.65
2025-05-08 04:46:00,609.36,609.08,609.37,609.07,13.92
2025-05-08 04:47:00,609.09,609.24,609.24,609.07,15.43
2025-05-08 04:48:00,609.24,609.05,609.24,609.03,18.09
2025-05-08 04:49:00,609.04,608.87,609.05,608.85,12.92
2025-05-08 04:50:00,608.86,608.75,608.88,608.72,11.71
2025-05-08 04:51:00,608.75,608.75,608.75,608.71,12.84
2025-05-08 04:52:00,608.7,608.84,608.85,608.41,12.37
2025-05-08 04:53:00,608.84,608.62,608.86,608.61,12.2
2025-05-08 04:54:00,608.62,609.32,609.36,608.61,13.37
2025-05-08 04:55:00,609.36,609.12,609.5,608.97,12.13
2025-05-08 04:56:00,609.12,609.29,609.31,609.12,14.9
2025-05-08 04:57:00,609.29,609.02,609.3,609.01,13.53
2025-05-08 04:58:00,609.01,609.05,609.22,609.01,12.21
2025-05-08 04:59:00,609.05,609.21,609.22,609.05,12.03
2025-05-08 05:00:00,609.22,609.64,609.64,609.2,13.54
2025-05-08 05:01:00,609.64,609.92,609.92,609.64,13.84
2025-05-08 05:02:00,609.91,609.93,610.05,609.91,12.88
2025-05-08 05:03:00,609.93,609.93,609.93,609.91,10.58
2025-05-08 05:04:00,609.91,610.02,610.05,609.9,21.65
2025-05-08 05:05:00,610.05,609.84,610.06,609.81,15.84
2025-05-08 05:06:00,609.84,609.86,609.86,609.6,16.62
2025-05-08 05:07:00,609.85,609.86,609.86,609.83,58.39
2025-05-08 05:08:00,609.86,609.83,609.86,609.82,13.11
2025-05-08 05:09:00,609.7,609.7,609.71,609.7,12.09
2025-05-08 05:10:00,609.71,609.73,609.73,609.54,11.34
2025-05-08 05:11:00,609.7,609.5,609.73,609.5,12.4
2025-05-08 05:12:00,609.53,609.3,609.53,609.3,11.53
2025-05-08 05:13:00,609.31,609.52,609.52,609.29,11.59
2025-05-08 05:14:00,609.51,609.51,609.53,609.51,13.5
2025-05-08 05:15:00,609.51,609.51,609.52,609.51,11.2
2025-05-08 05:16:00,609.52,609.12,609.52,609.12,10.76
2025-05-08 05:17:00,609.13,609.12,609.13,609.12,12.33
2025-05-08 05:18:00,609.12,609.33,609.33,609.12,12.38
2025-05-08 05:19:00,609.33,608.85,609.33,608.83,10.34
2025-05-08 05:20:00,608.83,608.85,608.85,608.82,13.62
2025-05-08 05:21:00,608.83,608.64,608.85,608.62,12.72
2025-05-08 05:22:00,608.63,608.82,608.98,608.63,12.78
2025-05-08 05:23:00,608.85,609.35,609.35,608.82,97.21
2025-05-08 05:24:00,609.31,609.14,609.35,609.12,11.66
2025-05-08 05:25:00,609.12,608.83,609.14,608.8,11.67
2025-05-08 05:26:00,608.83,608.37,608.83,608.37,13.53
2025-05-08 05:27:00,608.37,608.68,608.69,608.37,11.84
2025-05-08 05:28:00,608.68,608.84,608.84,608.68,11.31
2025-05-08 05:29:00,608.84,609.13,609.14,608.83,12.1
2025-05-08 05:30:00,609.13,609.43,609.45,609.13,11.21
